Activity ID,Activity Date,Activity Name,Activity Type,Activity Description,Elapsed Time,Distance,Relative Effort,Commute,Activity Gear,Filename,Athlete Weight,Bike Weight,Elapsed Time,Moving Time,Distance,Max Speed,Average Speed,Elevation Gain,Elevation Loss,Elevation Low,Elevation High,Max Grade,Average Grade,Average Positive Grade,Average Negative Grade,Max Cadence,Average Cadence,Max Heart Rate,Average Heart Rate,Max Watts,Average Watts,Calories,Max Temperature,Average Temperature,Relative Effort,Total Work,Number of Runs,Uphill Time,Downhill Time,Other Time,Perceived Exertion,translation missing: en-US.lib.export.portability_exporter.activities.horton_values.type,translation missing: en-US.lib.export.portability_exporter.activities.horton_values.start_time,Weighted Average Power,Power Count,Prefer Perceived Exertion,Perceived Relative Effort,Commute,Total Weight Lifted,From Upload,Grade Adjusted Distance,Weather Observation Time,Weather Condition,Weather Temperature,Apparent Temperature,Dewpoint,Humidity,Weather Pressure,Wind Speed,Wind Gust,Wind Bearing,Precipitation Intensity,Sunrise Time,Sunset Time,Moon Phase,Bike,Gear,Precipitation Probability,Precipitation Type,Cloud Cover,Weather Visibility,UV Index,Weather Ozone,translation missing: en-US.lib.export.portability_exporter.activities.horton_values.jump_count,translation missing: en-US.lib.export.portability_exporter.activities.horton_values.total_grit,translation missing: en-US.lib.export.portability_exporter.activities.horton_values.avg_flow
2352979476,"May 8, 2019, 9:41:31 PM",UTRR,Ride,,12528,41.50,148,false,Gusto,activities/2352979476.gpx,68.0,7.5,12528.0,6741.0,41506.5,13.199999809265137,,266.1383056640625,,76.80000305175781,134.8000030517578,22.200000762939453,0.03782540187239647,,,,,180.0,133.5391387939453,,95.25506591796875,757.1445922851562,,,148.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5116904.0,,,,,,,,,,
2371415376,"May 15, 2019, 9:52:58 PM",After pouring soon it turned into beautiful sunset,Ride,,11327,54.21,339,false,Gusto,activities/2371415376.gpx,68.0,7.5,11327.0,7993.0,54209.5,11.5,,240.66494750976562,,74.80000305175781,113.9000015258789,16.0,-0.0027670427225530148,,,,,191.0,153.6503143310547,,101.53646087646484,975.6112060546875,,,339.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5116904.0,,,,,,,,,,
2381810035,"May 19, 2019, 10:05:02 PM",Pouring againnn,Ride,,6790,41.46,,false,Gusto,activities/2381810035.gpx,70.0,7.5,6790.0,5882.0,41459.8984375,15.199999809265137,,318.5353088378906,,72.5,158.8000030517578,23.200000762939453,0.004100347403436899,,,,,,,,123.25314331054688,901.68017578125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5116904.0,,,,,,,,,,
2408004297,"May 29, 2019, 9:56:24 PM",UTRR Sauga loop,Ride,,9669,53.10,317,false,Gusto,activities/2408004297.gpx,70.0,7.5,9669.0,7320.0,53107.3984375,12.800000190734863,,248.98460388183594,,74.80000305175781,114.30000305175781,12.600000381469727,-0.002071274444460869,,,,,182.0,153.587158203125,,119.51707458496094,1036.0640869140625,,,317.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5116904.0,,,,,,,,,,
2417194440,"Jun 2, 2019, 11:20:17 AM",Flat tire,Ride,,2175,1.41,4,false,Gusto,activities/2417194440.gpx,70.0,7.5,,918.0,1412.800048828125,9.199999809265137,,3.6388888359069824,,105.80000305175781,109.80000305175781,6.699999809265137,-0.042468857020139694,,,,,154.0,,,53.22806930541992,54.4826545715332,,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5116904.0,,,,,,,,,,
2417399062,"Jun 2, 2019, 12:12:16 PM",What a lucky day - two flats in 2 hours,Ride,,2982,18.92,145,false,Gusto,activities/2417399062.gpx,70.0,7.5,2982.0,2674.0,18922.19921875,11.399999618530273,,144.5220947265625,,73.5,129.0,14.100000381469727,0.09142699837684631,,,,,178.0,159.91165161132812,,127.47819519042969,414.1703796386719,,,145.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5116904.0,,,,,,,,,,
2453081525,"Jun 15, 2019, 7:26:32 PM",Gear and tire check,Ride,,4894,26.06,,false,Gusto,activities/2453081525.gpx,70.0,7.5,4894.0,3913.0,26063.900390625,13.899999618530273,,151.91552734375,,72.4000015258789,113.80000305175781,21.799999237060547,0.0034530519042164087,,,,,,,,110.83899688720703,510.1851806640625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5116904.0,,,,,,,,,,
2456123477,"Jun 16, 2019, 5:51:16 PM",Flooded central Island,Ride,"",1418,5.80,,false,Gusto,activities/2456123477.gpx,70.0,7.5,,1312.0,5808.0,11.600000381469727,,2.01111102104187,,74.80000305175781,77.0,3.5999999046325684,-0.01549586746841669,,,,,,,,49.90550994873047,73.00577545166016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5116904.0,,,,,,,,,,
2464566179,"Jun 19, 2019, 9:48:11 PM",UTRR: Edenbridge,Ride,,7472,43.74,,false,Gusto,activities/2464566179.gpx,70.0,7.5,7472.0,6215.0,43748.8984375,13.699999809265137,,234.9416046142578,,72.4000015258789,134.8000030517578,20.100000381469727,-0.07725908607244492,,,,,,,,116.63054656982422,1551.306884765625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5116904.0,,,,,,,,,,
2499304999,"Jul 2, 2019, 7:22:36 PM",⛅Tommy Thompson Park,Ride,"Mostly Cloudy, 26°C, Feels like 26°C, Humidity 63%, Wind 11km/h from WSW - by Klimat.app",8880,52.78,,false,Gusto,activities/2499304999.gpx,70.0,7.5,8880.0,7494.0,52788.30078125,14.800000190734863,,213.99925231933594,,72.4000015258789,113.80000305175781,17.600000381469727,-0.00549364136531949,,,,,,,,113.9537124633789,988.0217895507812,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5116904.0,,,,,,,,,,
2502339884,"Jul 3, 2019, 9:47:17 PM",☀️UTRR: Port Credit,Ride,"Clear, 28°C, Feels like 28°C, Humidity 49%, Wind 8km/h from SSE - by Klimat.app",11223,59.09,378,false,Gusto,activities/2502339884.gpx,70.0,7.5,11223.0,7813.0,59091.8984375,11.899999618530273,,295.9852600097656,,74.80000305175781,114.19999694824219,46.900001525878906,-0.0028768747579306364,,,,,183.0,157.4195556640625,,125.36849212646484,1186.5479736328125,,,378.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5116904.0,,,,,,,,,,
2510277954,"Jul 6, 2019, 8:19:31 PM",🌧Lakeshore,Ride,"Possible Drizzle, 28°C, Feels like 30°C, Humidity 66%, Wind 11km/h from NNE - by Klimat.app",12803,70.57,,false,Gusto,activities/2510277954.gpx,70.0,7.5,12803.0,9888.0,70571.6015625,14.0,,305.9143371582031,,74.4000015258789,114.19999694824219,12.600000381469727,-0.013886606320738792,,,,,,,,115.89301300048828,1286.7802734375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5116904.0,,,,,,,,,,
2533017372,"Jul 14, 2019, 10:34:05 PM",☀️High park loops,Ride,"Clear, 25°C, Feels like 25°C, Humidity 48%, Wind 14km/h from SE - by Klimat.app",8156,46.62,,false,Gusto,activities/2533017372.gpx,70.0,7.5,8156.0,6921.0,46620.30078125,17.700000762939453,,314.8124694824219,,74.69999694824219,113.80000305175781,18.399999618530273,-0.0034319814294576645,,,,,,,,115.73407745361328,909.3939819335938,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5116904.0,,,,,,,,,,
2560739639,"Jul 24, 2019, 9:52:07 PM",⛅UTRR 50% group ride 50% solo,Ride,"Cause I was late for the ride 😛
---
Partly Cloudy, 26°C, Feels like 26°C, Humidity 36%, Wind 9km/h from NNW - by Klimat.app
",8713,43.93,,false,Gusto,activities/2560739639.gpx,70.0,7.5,8713.0,6173.0,43932.5,16.100000381469727,,291.08984375,,75.9000015258789,134.8000030517578,24.299999237060547,-0.009332498535513878,,,,,,,,124.06674194335938,925.4312133789062,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5116904.0,,,,,,,,,,
2571384624,"Jul 28, 2019, 7:25:56 PM",⛅Weather hot af ☀️☀️🔥,Ride,"Partly Cloudy, 29°C, Feels like 30°C, Humidity 53%, Wind 10km/h from SW - by Klimat.app",7253,41.99,,false,Gusto,activities/2571384624.gpx,70.0,7.5,7253.0,6123.0,41990.3984375,13.5,,299.5719299316406,,76.4000015258789,132.10000610351562,22.0,-0.004048544447869062,,,,,,,,118.66143798828125,855.4735107421875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5116904.0,,,,,,,,,,
2580148687,"Jul 31, 2019, 10:07:52 PM",⛅UTRR ride with U of T Triathlon,Ride,"Partly Cloudy, 25°C, Feels like 25°C, Humidity 52%, Wind 6km/h from SW - by Klimat.app",11627,49.93,,false,Gusto,activities/2580148687.gpx,70.0,7.5,11627.0,6634.0,49934.30078125,13.600000381469727,,366.9497985839844,,76.4000015258789,150.89999389648438,21.200000762939453,0.00020026315178256482,,,,,,,,140.9667510986328,1095.7835693359375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5116904.0,,,,,,,,,,
2619884810,"Aug 14, 2019, 9:45:58 PM",🌧UTRR ride,Ride,"Possible Drizzle, 23°C, Feels like 23°C, Humidity 55%, Wind 11km/h from ESE - by Klimat.app",10088,59.74,,false,Gusto,activities/2619884810.gpx,70.0,7.5,10088.0,7766.0,59741.69921875,13.100000381469727,,351.9822082519531,,76.80000305175781,159.89999389648438,18.799999237060547,-0.0018412600038573146,,,,,,,,144.73793029785156,1316.55322265625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5116904.0,,,,,,,,,,
2660568949,"Aug 28, 2019, 9:44:31 PM",⛅UTRR ride,Ride,"Mostly Cloudy, 25°C, Feels like 25°C, Humidity 41%, Wind 12km/h from WSW - by Klimat.app",10322,60.95,,false,Gusto,activities/2660568949.gpx,70.0,7.5,10322.0,8224.0,60955.3984375,15.399999618530273,,320.04656982421875,,92.80000305175781,159.89999389648438,15.300000190734863,-0.0013124350225552917,,,,,,,,128.16587829589844,1168.9024658203125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5116904.0,,,,,,,,,,
2721005949,"Sep 18, 2019, 9:49:04 PM",☀️UTRR Ride,Ride,"Clear, 20°C, Feels like 20°C, Humidity 58%, Wind 16km/h from E - by Klimat.app",7689,46.66,,false,Gusto,activities/2721005949.gpx,70.0,7.5,7689.0,6515.0,46659.30078125,13.399999618530273,,360.73809814453125,,76.4000015258789,150.89999389648438,23.0,-0.003429112723097205,,,,,,,,130.08169555664062,983.9484252929688,,,,,,,,,,,,,,0.0,,0.0,,,,,,,,,,,,,,,,,,5116904.0,,,,,,,,,,
2740153438,"Sep 25, 2019, 9:48:41 PM",⛅UTRR ride,Ride,"Mostly Cloudy, 24°C, Feels like 24°C, Humidity 49%, Wind 22km/h from SW - by Klimat.app",7271,43.99,,false,Gusto,activities/2740153438.gpx,70.0,7.5,7271.0,6333.0,43994.5,13.100000381469727,,307.0142517089844,,76.30000305175781,148.0,23.100000381469727,-0.007046335376799107,,,,,,,,121.97183227539062,1000.1714477539062,,,,,,,,,5.0,,,,,0.0,133.0,0.0,,,,,,,,,,,,,,,,,,5116904.0,,,,,,,,,,
2753280936,"Sep 30, 2019, 7:03:39 PM",☁️Ride off the hangover,Ride,"Overcast, 16°C, Feels like 16°C, Humidity 77%, Wind 16km/h from E - by Klimat.app",15686,74.63,,false,Gusto,activities/2753280936.gpx,70.0,7.5,15686.0,10189.0,74637.1015625,13.800000190734863,,592.813720703125,,66.19999694824219,183.6999969482422,15.899999618530273,0.08320259302854538,,,,,,,,132.58963012695312,1546.8480224609375,,,,,,,,,5.0,,,,,0.0,183.0,0.0,,,,,,,,,,,,,,,,,,5116904.0,,,,,,,,,,
2754213542,"Oct 1, 2019, 10:17:10 AM",☁️Hill climbing ride,Ride,"Partly Cloudy, 16°C, Feels like 16°C, Humidity 92%, Wind 7km/h from S - by Klimat.app",7147,31.19,,false,Gusto,activities/2754213542.gpx,70.0,7.5,7147.0,5497.0,31189.69921875,13.800000190734863,,392.830322265625,,79.19999694824219,157.8000030517578,20.399999618530273,0.00032061865204013884,,,,,,,,111.85768127441406,685.5930786132812,,,,,,,,,8.0,,,,,0.0,236.0,0.0,,,,,,,,,,,,,,,,,,5116904.0,,,,,,,,,,
2758419078,"Oct 2, 2019, 9:45:44 PM",☁️Last UTRR night ride in 2019 😿,Ride,"Overcast, 14°C, Feels like 14°C, Humidity 79%, Wind 16km/h from ENE - by Klimat.app",6770,40.83,,false,Gusto,activities/2758419078.gpx,70.0,7.5,6770.0,5880.0,40834.3984375,14.800000190734863,,302.4729309082031,,77.80000305175781,113.80000305175781,33.099998474121094,-0.004163156729191542,,,,,,,,129.66334533691406,850.098876953125,,,,,,,,,4.0,,,,,0.0,65.0,0.0,,,,,,,,,,,,,,,,,,5116904.0,,,,,,,,,,
2789263757,"Oct 14, 2019, 5:28:54 PM",⛅UTM,Ride,"Mostly Cloudy, 12°C, Feels like 12°C, Humidity 42%, Wind 22km/h from WSW - by Klimat.app",11136,63.95,,false,Gusto,activities/2789263757.gpx,70.0,7.5,11136.0,9002.0,63952.6015625,15.899999618530273,,444.3556213378906,,73.9000015258789,132.8000030517578,24.899999618530273,0.002814584644511342,,,,,,,,124.79310607910156,1284.8599853515625,,,,,,,,,6.0,,,,,0.0,243.0,0.0,,,,,,,,,,,,,,,,,,5116904.0,,,,,,,,,,
2819507467,"Oct 26, 2019, 7:51:55 PM",⛅ Chill ride with friend,Ride,"Partly Cloudy, 10°C, Feels like 6°C, Humidity 75%, Wind 28km/h from ENE - by Klimat.app",14697,26.52,,false,Gusto,activities/2819507467.gpx,70.0,7.5,14697.0,7667.0,26519.099609375,18.5,,208.6868133544922,,71.9000015258789,160.89999389648438,21.200000762939453,0.1794932782649994,,,,,,,,60.95719528198242,521.1051025390625,,,,,,,,,,,,,,0.0,,0.0,,,,,,,,,,,,,,,,,,5116904.0,,,,,,,,,,
2836558128,"Nov 2, 2019, 6:00:13 PM",🌧 Trails only,Ride,"Drizzle, 6°C, Feels like 2°C, Humidity 84%, Wind 19km/h from SW - by Klimat.app",15139,77.85,,false,Gusto,activities/2836558128.gpx,70.0,7.5,15139.0,11928.0,77856.203125,25.700000762939453,,568.6917724609375,,76.0,202.89999389648438,19.899999618530273,0.0008990934584289789,,,,,,,,105.36955261230469,1435.454345703125,,,,,,,,,3.0,,,,,0.0,99.0,0.0,,,,,,,,,,,,,,,,,,5116904.0,,,,,,,,,,
3123289418,"Feb 22, 2020, 5:51:48 PM",☀️ Spring is coming?,Ride,"Clear, 3°C, Feels like -2°C, Humidity 64%, Wind 23km/h from SW - by Klimat.app",13426,67.55,,false,Gusto,activities/3123289418.gpx,70.0,7.5,13426.0,10887.0,67558.296875,15.0,6.205410003662109,313.2395935058594,314.239990234375,74.80000305175781,114.0,15.800000190734863,-0.0014802030054852366,,,,,,,,105.14071655273438,1276.30712890625,,,,,,,,,5.0,,,,,0.0,207.0,0.0,,1.0,,,,,,,,,,,,,,,,5116904.0,,,,,,,,,,
3233044211,"Mar 29, 2020, 7:57:34 PM",⛅ Ride during my online exam coz why not,Ride,"Partly Cloudy, 11°C, Feels like 11°C, Humidity 68%, Wind 14km/h from SSW - by Klimat.app",4947,30.04,,false,Gusto,activities/3233044211.gpx,70.0,7.5,4947.0,4117.0,30041.30078125,9.899999618530273,7.296890735626221,38.76991271972656,39.36989974975586,0.800000011920929,10.300000190734863,11.300000190734863,-0.0019972503650933504,,,,,,,,116.62694549560547,535.3709716796875,,,,,,,,,,,,,,0.0,,0.0,,1.0,,,,,,,,,,,,,,,,5116904.0,,,,,,,,,,
3240267480,"Mar 31, 2020, 8:21:06 PM",⛅ Bike with cousins,Ride,"Partly Cloudy, 9°C, Feels like 7°C, Humidity 69%, Wind 10km/h from S - by Klimat.app",7263,25.04,,false,Gusto,activities/3240267480.gpx,70.0,7.5,7263.0,5775.0,25046.80078125,10.199999809265137,4.337108135223389,42.721439361572266,42.12139892578125,-0.800000011920929,7.0,13.800000190734863,0.002395515562966466,,,,,,,,71.20572662353516,458.5024108886719,,,,,,,,,,,,,,0.0,,0.0,,1.0,,,,,,,,,,,,,,,,5116904.0,,,,,,,,,,
3269231573,"Apr 7, 2020, 10:46:11 PM",☀️ Afternoon Ride,Ride,"Clear, 11°C, Feels like 11°C, Humidity 62%, Wind 14km/h from W - by Klimat.app",7470,52.83,,false,Gusto,activities/3269231573.gpx,70.0,7.5,7470.0,7404.0,52834.19921875,22.200000762939453,7.135899543762207,308.7148742675781,,0.8999999761581421,85.80000305175781,15.800000190734863,0.0,,,,,,,,104.74989318847656,864.7594604492188,,,,,,,,,,,,,,0.0,,0.0,,1.0,,,,,,,,,,,,,,,,5116904.0,,,,,,,,,,
3277583031,"Apr 9, 2020, 8:34:07 PM",☀️ my uncle says biking is a torture 🤷‍♂️🤔,Ride,"Clear, 12°C, Feels like 12°C, Humidity 69%, Wind 13km/h from WNW - by Klimat.app",10316,53.67,,false,Gusto,activities/3277583031.gpx,70.0,7.5,10316.0,9660.0,53678.5,14.899999618530273,5.5567803382873535,336.237060546875,336.43701171875,-1.899999976158142,109.80000305175781,10.0,-0.00037258866359479725,,,,,,,,89.08509063720703,959.5267333984375,,,,,,,,,,,,,,0.0,,0.0,,1.0,,,,,,,,,,,,,,,,5116904.0,,,,,,,,,,
3324193049,"Apr 19, 2020, 7:56:28 PM",⛅ Deep Cove,Ride,"Mostly Cloudy, 14°C, Feels like 14°C, Humidity 68%, Wind 10km/h from SSE - by Klimat.app",11003,66.04,,false,Gusto,activities/3324193049.gpx,70.0,7.5,11003.0,10391.0,66047.0,17.799999237060547,6.356173515319824,680.6627197265625,682.06298828125,4.0,113.69999694824219,17.799999237060547,-0.0021197025198489428,,,,,,,,,,,,,,,,,,7.0,,,,,0.0,338.0,0.0,,1.0,,,,,,,,,,,,,,,,5116904.0,,,,,,,,,,
3700715261,"Jul 1, 2020, 9:00:21 PM",☁️ Afternoon Ride,Ride,"Overcast, 15°C, Feels like 15°C, Humidity 91%, Wind 13km/h from S - by Klimat.app",16830,35.81,,false,Gusto,activities/3700715261.gpx,,7.5,16830.0,9482.0,35817.0,12.300000190734863,3.77736759185791,23.568906784057617,23.368900299072266,2.4000000953674316,8.899999618530273,10.800000190734863,0.000558394065592438,,,,,,,,64.56375885009766,682.5962524414062,,,,,,,,,,,,,,0.0,,0.0,,1.0,,1593637248.0,3.0,15.020000457763672,15.020000457763672,13.579999923706055,0.9100000262260437,1012.2999877929688,3.559999942779541,5.699999809265137,175.0,0.0,1593605632.0,1593663744.0,0.38999998569488525,5116904.0,,0.0,,0.9800000190734863,16093.0,4.0,348.79998779296875,,,
3714667354,"Jul 4, 2020, 9:48:43 PM",⛅ Afternoon Ride,Ride,GPS has a bad day,10117,65.19,,false,Gusto,activities/3714667354.gpx,,7.5,10117.0,5318.0,65197.69921875,36.29999923706055,12.25981616973877,330.8814697265625,296.781005859375,7.300000190734863,172.39999389648438,8.699999809265137,0.05230245739221573,,,,,,,,85.68846130371094,508.095947265625,,,,,,,,,,,,,,0.0,,0.0,,1.0,,1593896448.0,2.0,17.56999969482422,17.56999969482422,13.09000015258789,0.75,1022.5999755859375,2.2100000381469727,2.4000000953674316,239.0,0.0,1593864960.0,1593922944.0,0.5,5116904.0,,0.0,,0.4699999988079071,16093.0,6.0,338.6000061035156,,,
3923778440,"Aug 16, 2020, 8:37:33 PM",Rocking horsing,Ride,"",3298,22.31,,false,Gusto,activities/3923778440.gpx,,7.5,3298.0,3100.0,22311.599609375,10.0,7.197290420532227,11.600000381469727,12.300000190734863,2.4000000953674316,6.900000095367432,5.0,-0.003137381514534354,,,,,,,,109.62714385986328,378.92572021484375,,,,,,,,,,,,,,0.0,,0.0,,1.0,,1597607936.0,1.0,24.6299991607666,24.84000015258789,17.59000015258789,0.6499999761581421,1011.7000122070312,2.140000104904175,2.4800000190734863,281.0,0.0,1597583360.0,1597634816.0,0.9300000071525574,5116904.0,,0.0,,0.05000000074505806,16093.0,7.0,290.29998779296875,,,
3989011090,"Aug 30, 2020, 6:35:36 PM",Lunch Ride,Ride,,12643,71.34,,false,Gusto,activities/3989011090.gpx,,7.5,12643.0,9553.0,71341.0,14.300000190734863,7.467916011810303,81.89024353027344,84.19020080566406,1.5,17.299999237060547,12.5,-0.003223952604457736,,,,,,,,117.03294372558594,1246.588134765625,,,,,,,,,,,,,,0.0,,0.0,,1.0,,,,,,,,,,,,,,,,5116904.0,,,,,,,,,,
3999123847,"Sep 2, 2020, 2:24:00 AM",Evening Ride,Ride,,3227,22.95,,false,Gusto,activities/3999123847.gpx,,7.5,3227.0,3095.0,22949.900390625,10.899999618530273,7.415153503417969,12.720952033996582,15.121000289916992,2.0999999046325684,7.199999809265137,3.9000000953674316,-0.010457562282681465,,,,,,,,113.73070526123047,392.4771423339844,,,,,,,,,,,,,,0.0,,0.0,,1.0,,,,,,,,,,,,,,,,5116904.0,,,,,,,,,,
4002919734,"Sep 2, 2020, 8:05:11 PM",Afternoon Hike,Hike,,5453,1.87,,false,,activities/4002919734.gpx,,,5453.0,3024.0,1870.5,3.0,0.6185516119003296,705.0333251953125,-4.766694068908691,382.29998779296875,1092.0999755859375,50.0,37.94707107543945,,,,,,,,,160.87721252441406,,,,,,,,,,,,,,0.0,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
4121986137,"Sep 27, 2020, 8:37:57 PM",Afternoon ride,Ride,"",2077,13.77,,false,Gusto,activities/4121986137.gpx,,7.5,2077.0,1795.0,13776.2001953125,14.899999618530273,7.674763202667236,101.02731323242188,89.3270034790039,-0.20000000298023224,40.20000076293945,36.400001525878906,0.08492907881736755,,,,,,,,149.96719360351562,300.147705078125,,,,,,,,,,,,,,0.0,,0.0,,1.0,,1601236736.0,2.0,15.65999984741211,15.65999984741211,11.40999984741211,0.7599999904632568,1032.5,1.2000000476837158,1.690000057220459,153.0,0.0,1601215744.0,1601258368.0,0.38999998569488525,5116904.0,,0.0,,0.7699999809265137,16093.0,3.0,263.20001220703125,,,
4122441611,"Sep 27, 2020, 9:12:36 PM",Sherlock holmes,Ride,#UTRRart phone ran out of battery before finishing ,7858,42.77,,false,Gusto,activities/4122441611.gpx,,7.5,7858.0,7470.0,42777.80078125,14.899999618530273,5.7266130447387695,552.9299926757812,540.8300170898438,13.199999809265137,100.80000305175781,17.899999618530273,0.02828569896519184,,,,,,,,109.58955383300781,912.7805786132812,,,,,,,,,,,,,,0.0,,,,,,1601240448.0,2.0,16.049999237060547,16.049999237060547,11.619999885559082,0.75,1032.300048828125,1.350000023841858,1.350000023841858,224.0,0.0,1601215744.0,1601258368.0,0.38999998569488525,5116904.0,,0.0,,0.5799999833106995,16093.0,3.0,262.5,,,
4178618372,"Oct 11, 2020, 12:02:32 AM",Afternoon Ride,Ride,,5324,25.18,,false,Gusto,activities/4178618372.gpx,,7.5,5324.0,3880.0,25186.69921875,18.399999618530273,6.491417407989502,222.07125854492188,222.27099609375,3.799999952316284,127.5999984741211,44.599998474121094,-0.0007940698997117579,,,,,,,,112.21306610107422,485.45587158203125,,,,,,,,,,,,,,0.0,,0.0,,1.0,,1602374400.0,2.0,13.979999542236328,13.979999542236328,9.079999923706055,0.7200000286102295,1005.7000122070312,3.140000104904175,5.909999847412109,253.0,0.0,1602340096.0,1602380032.0,0.7900000214576721,5116904.0,,0.0,,0.4000000059604645,16093.0,0.0,321.20001220703125,,,
4208835980,"Oct 17, 2020, 9:32:09 PM",Winter has arrived very suddenly,Ride,"",8702,49.42,,false,Gusto,activities/4208835980.gpx,,7.5,8702.0,7486.0,49427.19921875,15.399999618530273,6.602618217468262,421.44769287109375,419.64801025390625,0.6000000238418579,92.69999694824219,14.399999618530273,0.003641719464212656,,,,,,,,124.78935241699219,1041.60009765625,,,,,,,,,4.0,,,,,0.0,83.0,0.0,,1.0,,1602968448.0,2.0,13.34000015258789,13.34000015258789,7.420000076293945,0.6700000166893005,1021.5,2.0399999618530273,2.930000066757202,257.0,0.0,1602945536.0,1602983936.0,0.05000000074505806,5116904.0,,0.0,,0.7699999809265137,16093.0,2.0,270.5,,,
